employee_id,product_id,product_name,price,discount,stock,sold_quantity,rating,reviews,supplier,purchase_cost,profit,expiry_date,manufacturing_date,customer_gender,customer_type,payment_method,transaction_id,order_status,delivery_time,return_status,feedback,desercion_de_clientes
580,P5134,Item_A,2726,29,131,74,3.4,475,Supplier_C,1851,84.46000000000004,2036-04-27,2035-04-27,Male,VIP,Mobile Payment,T54134,Completed,2,Not Returned,Good,cliente
642,P5135,Item_C,3302,30,143,95,3.0,145,Supplier_C,1907,404.4000000000001,2036-04-28,2035-04-28,Male,New,Cash,T54135,Pending,14,Returned,Good,posible abandono
893,P5136,Item_D,910,26,8,56,2.9,390,Supplier_A,2592,-1918.6,2036-04-29,2035-04-29,Female,New,Mobile Payment,T54136,Pending,2,Not Returned,Average,posible abandono
622,P5137,Item_B,51,23,21,68,1.1,255,Supplier_C,2970,-2930.73,2036-04-30,2035-04-30,Male,Regular,Credit Card,T54137,Completed,8,Returned,Good,posible abandono
969,P5138,Item_A,3365,17,131,15,1.7,17,Supplier_C,2037,755.9499999999998,2036-05-01,2035-05-01,Male,New,Mobile Payment,T54138,Completed,9,Not Returned,Bad,posible cliente
599,P5139,Item_B,901,41,44,12,3.7,371,Supplier_C,3603,-3071.41,2036-05-02,2035-05-02,Female,New,Credit Card,T54139,Completed,5,Returned,Average,posible abandono
294,P5140,Item_D,595,11,80,89,5.0,14,Supplier_A,3247,-2717.45,2036-05-03,2035-05-03,Male,VIP,Mobile Payment,T54140,Pending,14,Not Returned,Average,posible abandono
535,P5141,Item_B,3738,8,190,70,4.9,20,Supplier_A,1701,1737.96,2036-05-04,2035-05-04,Female,Regular,Credit Card,T54141,Cancelled,10,Returned,Average,posible abandono
296,P5142,Item_B,2140,35,29,97,4.4,405,Supplier_A,2510,-1119.0,2036-05-05,2035-05-05,Male,New,Cash,T54142,Cancelled,6,Not Returned,Average,posible abandono
829,P5143,Item_D,1822,0,198,21,2.2,91,Supplier_A,310,1512.0,2036-05-06,2035-05-06,Female,VIP,Credit Card,T54143,Pending,10,Not Returned,Average,posible abandono
975,P5144,Item_A,4132,38,13,28,3.6,245,Supplier_C,507,2054.84,2036-05-07,2035-05-07,Male,VIP,Credit Card,T54144,Cancelled,10,Returned,Good,posible abandono
602,P5145,Item_B,4181,42,2,38,2.8,236,Supplier_B,3792,-1367.02,2036-05-08,2035-05-08,Female,New,Mobile Payment,T54145,Completed,10,Not Returned,Average,posible cliente
351,P5146,Item_B,3453,17,150,71,2.7,146,Supplier_B,3504,-638.0100000000002,2036-05-09,2035-05-09,Male,VIP,Mobile Payment,T54146,Pending,11,Not Returned,Average,posible abandono
939,P5147,Item_A,3469,31,199,8,3.9,437,Supplier_A,1747,646.6099999999997,2036-05-10,2035-05-10,Male,VIP,Cash,T54147,Completed,3,Not Returned,Bad,cliente
717,P5148,Item_B,1911,47,190,26,4.4,139,Supplier_C,3704,-2691.17,2036-05-11,2035-05-11,Male,New,Cash,T54148,Completed,1,Not Returned,Good,posible cliente
114,P5149,Item_B,2568,11,151,65,2.7,323,Supplier_B,466,1819.52,2036-05-12,2035-05-12,Male,New,Credit Card,T54149,Pending,7,Not Returned,Bad,posible abandono
517,P5150,Item_C,2476,14,84,90,4.5,474,Supplier_B,2171,-41.63999999999987,2036-05-13,2035-05-13,Male,New,Credit Card,T54150,Cancelled,9,Not Returned,Bad,posible abandono
981,P5151,Item_D,2526,31,125,61,2.5,183,Supplier_C,385,1357.94,2036-05-14,2035-05-14,Male,VIP,Credit Card,T54151,Pending,10,Not Returned,Good,posible abandono
531,P5152,Item_B,4501,48,127,58,1.8,280,Supplier_C,754,1586.52,2036-05-15,2035-05-15,Female,New,Cash,T54152,Pending,13,Not Returned,Average,posible abandono
464,P5153,Item_D,815,37,117,42,3.7,437,Supplier_C,898,-384.55,2036-05-16,2035-05-16,Male,VIP,Mobile Payment,T54153,Completed,11,Not Returned,Good,cliente
378,P5154,Item_C,139,0,17,9,4.6,402,Supplier_A,2338,-2199.0,2036-05-17,2035-05-17,Male,New,Credit Card,T54154,Completed,10,Not Returned,Average,posible cliente
391,P5155,Item_C,2439,2,142,84,1.4,238,Supplier_C,3563,-1172.7800000000002,2036-05-18,2035-05-18,Male,VIP,Cash,T54155,Pending,3,Not Returned,Average,posible abandono
685,P5156,Item_D,2821,46,165,9,1.1,426,Supplier_C,1257,266.3399999999999,2036-05-19,2035-05-19,Female,VIP,Mobile Payment,T54156,Cancelled,8,Returned,Bad,posible abandono
671,P5157,Item_A,2213,44,79,10,3.0,31,Supplier_B,1673,-433.72,2036-05-20,2035-05-20,Male,Regular,Cash,T54157,Completed,1,Returned,Bad,posible abandono
539,P5158,Item_A,2522,36,111,74,3.6,460,Supplier_A,1290,324.0799999999999,2036-05-21,2035-05-21,Male,New,Cash,T54158,Cancelled,12,Returned,Good,posible abandono
812,P5159,Item_C,3157,32,107,17,1.1,156,Supplier_C,2714,-567.2399999999998,2036-05-22,2035-05-22,Female,VIP,Credit Card,T54159,Pending,9,Not Returned,Bad,posible abandono
531,P5160,Item_A,1889,39,131,3,3.9,394,Supplier_B,1702,-549.71,2036-05-23,2035-05-23,Female,VIP,Credit Card,T54160,Cancelled,14,Returned,Bad,posible abandono
266,P5161,Item_B,4350,21,47,14,3.6,112,Supplier_B,34,3402.5,2036-05-24,2035-05-24,Male,Regular,Credit Card,T54161,Cancelled,3,Returned,Average,posible abandono
161,P5162,Item_A,896,36,41,29,4.4,201,Supplier_C,403,170.44000000000003,2036-05-25,2035-05-25,Female,VIP,Credit Card,T54162,Pending,10,Returned,Average,posible abandono
251,P5163,Item_D,1134,25,171,97,2.3,498,Supplier_B,1337,-486.5,2036-05-26,2035-05-26,Female,New,Credit Card,T54163,Completed,4,Not Returned,Good,posible cliente
146,P5164,Item_B,2832,3,73,66,3.2,368,Supplier_C,382,2365.04,2036-05-27,2035-05-27,Male,VIP,Credit Card,T54164,Pending,9,Returned,Bad,posible abandono
105,P5165,Item_B,3649,40,54,24,2.2,359,Supplier_A,3099,-909.6,2036-05-28,2035-05-28,Male,Regular,Mobile Payment,T54165,Completed,14,Returned,Bad,posible abandono
499,P5166,Item_D,3590,46,25,82,1.8,478,Supplier_C,2195,-256.4000000000001,2036-05-29,2035-05-29,Male,Regular,Mobile Payment,T54166,Cancelled,11,Returned,Good,posible abandono
450,P5167,Item_D,3776,8,181,39,3.9,24,Supplier_B,3206,267.9200000000001,2036-05-30,2035-05-30,Male,Regular,Mobile Payment,T54167,Cancelled,10,Not Returned,Good,posible abandono
565,P5168,Item_C,104,27,51,93,4.6,89,Supplier_C,2906,-2830.08,2036-05-31,2035-05-31,Male,VIP,Credit Card,T54168,Completed,1,Returned,Bad,posible abandono
679,P5169,Item_D,2435,46,157,60,2.6,14,Supplier_A,898,416.9000000000001,2036-06-01,2035-06-01,Male,VIP,Credit Card,T54169,Completed,3,Not Returned,Average,abandono
548,P5170,Item_C,4269,27,115,84,3.8,122,Supplier_C,2110,1006.37,2036-06-02,2035-06-02,Male,New,Cash,T54170,Pending,6,Not Returned,Average,posible abandono
226,P5171,Item_A,3099,18,49,25,4.8,378,Supplier_C,2749,-207.82000000000016,2036-06-03,2035-06-03,Female,New,Mobile Payment,T54171,Completed,6,Not Returned,Average,posible cliente
921,P5172,Item_A,942,24,175,66,2.9,159,Supplier_C,2101,-1385.08,2036-06-04,2035-06-04,Male,VIP,Cash,T54172,Pending,6,Not Returned,Bad,posible abandono
945,P5173,Item_D,3275,40,139,31,2.9,329,Supplier_C,1962,3.0,2036-06-05,2035-06-05,Female,New,Cash,T54173,Cancelled,10,Returned,Bad,posible abandono
887,P5174,Item_C,1198,21,83,75,5.0,282,Supplier_A,2985,-2038.58,2036-06-06,2035-06-06,Female,New,Mobile Payment,T54174,Cancelled,3,Returned,Good,posible abandono
707,P5175,Item_B,4919,3,33,61,2.8,120,Supplier_B,376,4395.43,2036-06-07,2035-06-07,Male,Regular,Mobile Payment,T54175,Cancelled,4,Returned,Average,posible abandono
738,P5176,Item_A,2539,24,140,8,1.6,119,Supplier_A,2053,-123.36000000000011,2036-06-08,2035-06-08,Male,Regular,Cash,T54176,Completed,14,Returned,Average,posible abandono
731,P5177,Item_D,332,8,177,33,2.9,473,Supplier_C,2549,-2243.56,2036-06-09,2035-06-09,Female,Regular,Mobile Payment,T54177,Cancelled,4,Not Returned,Good,posible abandono
326,P5178,Item_A,2935,5,61,91,1.7,295,Supplier_B,2477,311.25,2036-06-10,2035-06-10,Female,New,Cash,T54178,Pending,9,Not Returned,Average,posible abandono
128,P5179,Item_D,3462,47,102,22,1.3,247,Supplier_B,3588,-1753.14,2036-06-11,2035-06-11,Female,VIP,Cash,T54179,Cancelled,4,Not Returned,Bad,posible abandono
878,P5180,Item_D,1425,28,160,35,1.3,184,Supplier_A,2203,-1177.0,2036-06-12,2035-06-12,Female,VIP,Mobile Payment,T54180,Cancelled,8,Returned,Average,posible abandono
264,P5181,Item_B,4644,7,8,0,2.0,485,Supplier_B,2203,2115.92,2036-06-13,2035-06-13,Female,Regular,Credit Card,T54181,Pending,3,Not Returned,Good,posible abandono
718,P5182,Item_D,4967,2,82,3,2.2,234,Supplier_C,2219,2648.66,2036-06-14,2035-06-14,Female,Regular,Credit Card,T54182,Cancelled,14,Returned,Good,posible abandono
984,P5183,Item_B,4000,26,63,71,3.6,121,Supplier_C,3052,-92.0,2036-06-15,2035-06-15,Male,New,Mobile Payment,T54183,Completed,6,Not Returned,Bad,posible cliente
856,P5184,Item_A,3415,36,58,14,3.1,390,Supplier_B,629,1556.6,2036-06-16,2035-06-16,Female,Regular,Mobile Payment,T54184,Cancelled,5,Returned,Bad,posible abandono
259,P5185,Item_B,1916,27,117,28,3.6,491,Supplier_C,206,1192.6799999999998,2036-06-17,2035-06-17,Female,New,Credit Card,T54185,Cancelled,6,Not Returned,Average,posible abandono
420,P5186,Item_C,507,31,132,99,1.8,455,Supplier_C,769,-419.17,2036-06-18,2035-06-18,Male,New,Credit Card,T54186,Cancelled,11,Returned,Average,posible abandono
117,P5187,Item_B,1378,5,167,8,3.2,225,Supplier_A,2886,-1576.9,2036-06-19,2035-06-19,Male,VIP,Credit Card,T54187,Pending,11,Returned,Average,posible abandono
592,P5188,Item_B,2169,43,77,74,2.1,348,Supplier_A,3296,-2059.67,2036-06-20,2035-06-20,Male,Regular,Cash,T54188,Pending,8,Returned,Average,posible abandono
489,P5189,Item_A,849,18,92,59,2.8,5,Supplier_C,3524,-2827.82,2036-06-21,2035-06-21,Female,Regular,Credit Card,T54189,Cancelled,2,Returned,Bad,posible abandono
451,P5190,Item_B,4389,1,172,19,3.7,84,Supplier_A,3287,1058.1099999999997,2036-06-22,2035-06-22,Female,New,Credit Card,T54190,Pending,12,Not Returned,Good,posible abandono
938,P5191,Item_A,1434,26,180,7,2.4,493,Supplier_C,582,479.1600000000001,2036-06-23,2035-06-23,Female,VIP,Mobile Payment,T54191,Pending,1,Not Returned,Good,posible abandono
561,P5192,Item_B,1175,31,142,67,3.9,71,Supplier_B,526,284.75,2036-06-24,2035-06-24,Male,VIP,Cash,T54192,Pending,11,Not Returned,Bad,posible abandono
722,P5193,Item_A,1201,39,171,11,1.7,333,Supplier_B,1972,-1239.39,2036-06-25,2035-06-25,Male,New,Mobile Payment,T54193,Cancelled,1,Returned,Bad,posible abandono
509,P5194,Item_C,2438,44,167,53,2.9,202,Supplier_A,3342,-1976.72,2036-06-26,2035-06-26,Male,New,Credit Card,T54194,Completed,12,Returned,Good,posible abandono
794,P5195,Item_D,959,10,199,78,4.8,168,Supplier_B,1024,-160.89999999999998,2036-06-27,2035-06-27,Male,VIP,Cash,T54195,Cancelled,7,Not Returned,Average,posible abandono
909,P5196,Item_C,434,3,144,81,4.3,460,Supplier_A,3206,-2785.02,2036-06-28,2035-06-28,Female,VIP,Credit Card,T54196,Completed,9,Returned,Bad,posible abandono
102,P5197,Item_D,804,10,134,25,4.1,56,Supplier_C,354,369.6,2036-06-29,2035-06-29,Male,New,Credit Card,T54197,Completed,14,Returned,Bad,posible abandono
652,P5198,Item_D,4378,15,181,26,3.9,11,Supplier_A,3116,605.3000000000002,2036-06-30,2035-06-30,Male,VIP,Credit Card,T54198,Pending,14,Not Returned,Bad,posible abandono
594,P5199,Item_B,2223,5,172,6,4.1,179,Supplier_C,1448,663.8499999999999,2036-07-01,2035-07-01,Male,Regular,Mobile Payment,T54199,Pending,1,Not Returned,Average,posible abandono
425,P5200,Item_C,4509,28,53,35,4.3,141,Supplier_C,195,3051.48,2036-07-02,2035-07-02,Female,VIP,Cash,T54200,Completed,13,Returned,Good,posible abandono
817,P5201,Item_D,290,19,96,99,1.1,276,Supplier_C,1053,-818.1,2036-07-03,2035-07-03,Male,VIP,Cash,T54201,Completed,9,Not Returned,Average,abandono
399,P5202,Item_B,2154,15,117,72,2.6,246,Supplier_C,3083,-1252.1,2036-07-04,2035-07-04,Female,VIP,Cash,T54202,Completed,2,Not Returned,Bad,cliente
359,P5203,Item_D,66,14,125,14,4.5,155,Supplier_C,888,-831.24,2036-07-05,2035-07-05,Female,New,Cash,T54203,Cancelled,4,Not Returned,Bad,posible abandono
411,P5204,Item_A,1108,14,72,63,1.7,98,Supplier_A,1999,-1046.12,2036-07-06,2035-07-06,Male,VIP,Credit Card,T54204,Pending,4,Not Returned,Bad,posible abandono
703,P5205,Item_A,1426,22,99,1,2.6,320,Supplier_C,3533,-2420.7200000000003,2036-07-07,2035-07-07,Male,Regular,Mobile Payment,T54205,Cancelled,9,Not Returned,Good,posible abandono
539,P5206,Item_B,1404,5,44,26,1.8,416,Supplier_C,3238,-1904.2,2036-07-08,2035-07-08,Male,New,Credit Card,T54206,Pending,8,Returned,Good,posible abandono
702,P5207,Item_C,504,21,42,28,1.3,428,Supplier_C,2186,-1787.84,2036-07-09,2035-07-09,Male,New,Mobile Payment,T54207,Cancelled,8,Returned,Good,posible abandono
519,P5208,Item_C,2898,41,68,4,1.2,412,Supplier_A,3898,-2188.1800000000003,2036-07-10,2035-07-10,Female,VIP,Mobile Payment,T54208,Pending,3,Not Returned,Bad,posible abandono
776,P5209,Item_B,2745,39,137,63,4.5,201,Supplier_B,2874,-1199.55,2036-07-11,2035-07-11,Female,New,Cash,T54209,Completed,2,Not Returned,Good,posible cliente
963,P5210,Item_B,62,12,37,81,3.8,291,Supplier_A,699,-644.44,2036-07-12,2035-07-12,Female,VIP,Mobile Payment,T54210,Completed,8,Returned,Average,posible abandono
349,P5211,Item_B,4168,18,197,60,1.9,416,Supplier_C,3037,380.7600000000002,2036-07-13,2035-07-13,Female,VIP,Mobile Payment,T54211,Completed,6,Returned,Bad,posible abandono
256,P5212,Item_D,4827,4,40,22,3.4,174,Supplier_C,3650,983.92,2036-07-14,2035-07-14,Female,New,Mobile Payment,T54212,Pending,3,Returned,Bad,posible abandono
598,P5213,Item_A,3722,6,22,33,1.7,230,Supplier_A,1230,2268.68,2036-07-15,2035-07-15,Male,New,Mobile Payment,T54213,Cancelled,13,Returned,Bad,posible abandono
496,P5214,Item_B,2104,33,20,38,3.0,117,Supplier_B,2082,-672.3200000000002,2036-07-16,2035-07-16,Male,New,Credit Card,T54214,Completed,3,Not Returned,Good,posible cliente
832,P5215,Item_A,1179,8,111,57,2.2,119,Supplier_B,2155,-1070.32,2036-07-17,2035-07-17,Male,Regular,Cash,T54215,Pending,11,Not Returned,Good,posible abandono
887,P5216,Item_B,2134,42,160,5,1.9,26,Supplier_C,3007,-1769.28,2036-07-18,2035-07-18,Male,New,Cash,T54216,Cancelled,1,Not Returned,Good,posible abandono
108,P5217,Item_D,2969,41,63,56,3.0,116,Supplier_B,2509,-757.29,2036-07-19,2035-07-19,Female,VIP,Mobile Payment,T54217,Cancelled,11,Returned,Bad,posible abandono
568,P5218,Item_B,476,39,30,7,3.0,205,Supplier_C,2119,-1828.64,2036-07-20,2035-07-20,Male,Regular,Credit Card,T54218,Pending,14,Not Returned,Good,posible abandono
693,P5219,Item_C,970,5,35,65,2.0,314,Supplier_A,3577,-2655.5,2036-07-21,2035-07-21,Male,New,Credit Card,T54219,Cancelled,10,Not Returned,Good,posible abandono
889,P5220,Item_A,2172,44,67,99,2.1,238,Supplier_A,1112,104.32000000000016,2036-07-22,2035-07-22,Female,New,Mobile Payment,T54220,Cancelled,1,Returned,Average,posible abandono
120,P5221,Item_A,1252,25,4,11,4.0,380,Supplier_C,31,908.0,2036-07-23,2035-07-23,Male,Regular,Cash,T54221,Completed,5,Not Returned,Good,cliente
763,P5222,Item_B,425,11,119,73,1.2,135,Supplier_B,2611,-2232.75,2036-07-24,2035-07-24,Female,VIP,Mobile Payment,T54222,Cancelled,6,Not Returned,Bad,posible abandono
258,P5223,Item_C,4551,34,160,84,3.4,366,Supplier_A,2449,554.6599999999999,2036-07-25,2035-07-25,Male,VIP,Cash,T54223,Pending,10,Not Returned,Average,posible abandono
500,P5224,Item_A,4322,41,91,3,2.4,226,Supplier_A,699,1850.98,2036-07-26,2035-07-26,Female,New,Credit Card,T54224,Pending,6,Returned,Bad,posible abandono
702,P5225,Item_D,4586,6,10,58,1.8,5,Supplier_C,2386,1924.84,2036-07-27,2035-07-27,Female,New,Credit Card,T54225,Pending,7,Not Returned,Good,posible abandono
881,P5226,Item_B,3453,48,181,60,2.1,352,Supplier_C,933,862.56,2036-07-28,2035-07-28,Female,VIP,Cash,T54226,Completed,10,Not Returned,Average,abandono
448,P5227,Item_A,2372,3,59,22,5.0,241,Supplier_C,668,1632.84,2036-07-29,2035-07-29,Female,New,Credit Card,T54227,Cancelled,14,Not Returned,Bad,posible abandono
629,P5228,Item_A,4206,6,39,43,2.4,153,Supplier_B,3915,38.63999999999987,2036-07-30,2035-07-30,Female,VIP,Mobile Payment,T54228,Pending,7,Not Returned,Bad,posible abandono
199,P5229,Item_D,4742,41,97,35,1.5,172,Supplier_C,3937,-1139.2200000000005,2036-07-31,2035-07-31,Female,New,Mobile Payment,T54229,Cancelled,9,Not Returned,Good,posible abandono
186,P5230,Item_D,1644,12,49,25,1.9,280,Supplier_B,2310,-863.28,2036-08-01,2035-08-01,Male,New,Cash,T54230,Cancelled,8,Not Returned,Good,posible abandono
368,P5231,Item_A,2263,3,5,79,1.8,96,Supplier_B,3638,-1442.89,2036-08-02,2035-08-02,Male,Regular,Credit Card,T54231,Pending,14,Not Returned,Bad,posible abandono
892,P5232,Item_A,4857,9,34,65,1.3,378,Supplier_C,3644,775.8699999999999,2036-08-03,2035-08-03,Male,New,Mobile Payment,T54232,Completed,5,Returned,Average,posible abandono
814,P5233,Item_A,1286,3,6,34,4.4,100,Supplier_A,1062,185.42000000000007,2036-08-04,2035-08-04,Male,VIP,Cash,T54233,Pending,4,Returned,Good,posible abandono
383,P5234,Item_B,2063,27,20,46,1.3,220,Supplier_A,1879,-373.01,2036-08-05,2035-08-05,Male,VIP,Mobile Payment,T54234,Pending,11,Not Returned,Good,posible abandono
275,P5235,Item_C,440,9,184,36,4.3,321,Supplier_A,2077,-1676.6,2036-08-06,2035-08-06,Male,New,Credit Card,T54235,Completed,7,Not Returned,Good,posible cliente
297,P5236,Item_B,1069,35,182,23,2.0,89,Supplier_B,2201,-1506.15,2036-08-07,2035-08-07,Female,VIP,Credit Card,T54236,Completed,12,Returned,Good,posible abandono
269,P5237,Item_B,2980,4,160,70,1.8,118,Supplier_A,988,1872.8,2036-08-08,2035-08-08,Female,Regular,Credit Card,T54237,Pending,12,Not Returned,Good,posible abandono
574,P5238,Item_C,3707,36,47,57,4.0,337,Supplier_A,3965,-1592.52,2036-08-09,2035-08-09,Female,New,Credit Card,T54238,Pending,4,Not Returned,Good,posible abandono
587,P5239,Item_C,183,4,185,53,1.0,1,Supplier_A,2614,-2438.32,2036-08-10,2035-08-10,Female,VIP,Mobile Payment,T54239,Cancelled,5,Not Returned,Good,posible abandono
311,P5240,Item_B,78,3,96,66,2.7,212,Supplier_A,752,-676.34,2036-08-11,2035-08-11,Female,Regular,Cash,T54240,Completed,9,Not Returned,Good,cliente
318,P5241,Item_D,3898,22,186,90,3.8,287,Supplier_A,832,2208.44,2036-08-12,2035-08-12,Female,New,Credit Card,T54241,Pending,1,Not Returned,Average,posible abandono
315,P5242,Item_D,406,37,28,61,4.9,225,Supplier_B,2961,-2705.22,2036-08-13,2035-08-13,Male,VIP,Credit Card,T54242,Completed,7,Returned,Average,posible abandono
209,P5243,Item_C,1832,6,36,66,3.6,244,Supplier_C,1795,-72.92000000000007,2036-08-14,2035-08-14,Male,Regular,Cash,T54243,Completed,14,Not Returned,Bad,cliente
760,P5244,Item_D,2060,17,128,77,1.3,355,Supplier_C,2769,-1059.2,2036-08-15,2035-08-15,Female,VIP,Mobile Payment,T54244,Cancelled,13,Returned,Bad,posible abandono
842,P5245,Item_B,1443,46,129,63,3.0,144,Supplier_A,2967,-2187.78,2036-08-16,2035-08-16,Male,VIP,Mobile Payment,T54245,Pending,1,Not Returned,Bad,posible abandono
461,P5246,Item_A,2703,33,126,93,4.5,495,Supplier_A,3091,-1279.99,2036-08-17,2035-08-17,Male,New,Credit Card,T54246,Pending,4,Returned,Bad,posible abandono
219,P5247,Item_D,3676,33,42,79,4.4,384,Supplier_A,2691,-228.07999999999996,2036-08-18,2035-08-18,Female,Regular,Credit Card,T54247,Pending,3,Not Returned,Good,posible abandono
352,P5248,Item_A,1228,33,181,87,4.6,205,Supplier_A,2515,-1692.24,2036-08-19,2035-08-19,Male,VIP,Cash,T54248,Cancelled,12,Not Returned,Good,posible abandono
337,P5249,Item_D,458,48,41,97,1.6,224,Supplier_B,3995,-3756.84,2036-08-20,2035-08-20,Female,Regular,Cash,T54249,Cancelled,13,Returned,Average,posible abandono
780,P5250,Item_C,3131,45,70,14,4.5,374,Supplier_B,2588,-865.95,2036-08-21,2035-08-21,Female,New,Mobile Payment,T54250,Completed,1,Returned,Average,posible abandono
519,P5251,Item_B,3016,45,108,98,4.7,162,Supplier_B,1743,-84.20000000000005,2036-08-22,2035-08-22,Female,New,Mobile Payment,T54251,Pending,7,Not Returned,Good,posible abandono
192,P5252,Item_D,200,44,91,45,4.4,24,Supplier_B,1458,-1346.0,2036-08-23,2035-08-23,Male,VIP,Mobile Payment,T54252,Pending,1,Not Returned,Average,posible abandono
885,P5253,Item_B,1234,39,135,34,2.3,466,Supplier_B,2386,-1633.26,2036-08-24,2035-08-24,Female,Regular,Cash,T54253,Pending,13,Not Returned,Bad,posible abandono
835,P5254,Item_D,4595,40,63,95,2.2,136,Supplier_A,3997,-1240.0,2036-08-25,2035-08-25,Female,VIP,Credit Card,T54254,Pending,5,Returned,Good,posible abandono
670,P5255,Item_D,4871,5,119,43,2.7,274,Supplier_B,1887,2740.45,2036-08-26,2035-08-26,Male,Regular,Cash,T54255,Pending,2,Not Returned,Bad,posible abandono
618,P5256,Item_B,2483,13,45,34,2.9,16,Supplier_C,3034,-873.79,2036-08-27,2035-08-27,Female,New,Mobile Payment,T54256,Cancelled,7,Not Returned,Good,posible abandono
289,P5257,Item_B,3034,18,122,91,3.3,59,Supplier_C,2431,56.88000000000011,2036-08-28,2035-08-28,Male,Regular,Mobile Payment,T54257,Cancelled,4,Returned,Good,posible abandono
763,P5258,Item_B,1712,19,186,47,4.2,411,Supplier_A,2626,-1239.28,2036-08-29,2035-08-29,Male,VIP,Cash,T54258,Completed,2,Not Returned,Good,cliente
773,P5259,Item_B,812,35,117,9,4.1,444,Supplier_A,2195,-1667.2,2036-08-30,2035-08-30,Male,VIP,Cash,T54259,Completed,4,Not Returned,Average,abandono
930,P5260,Item_A,2280,34,186,69,3.6,444,Supplier_B,1794,-289.20000000000005,2036-08-31,2035-08-31,Female,Regular,Mobile Payment,T54260,Completed,6,Not Returned,Average,abandono
435,P5261,Item_B,1994,20,35,83,1.9,255,Supplier_B,1376,219.20000000000005,2036-09-01,2035-09-01,Male,New,Cash,T54261,Cancelled,10,Returned,Average,posible abandono
575,P5262,Item_A,1615,8,111,36,1.8,345,Supplier_A,2618,-1132.2,2036-09-02,2035-09-02,Female,VIP,Cash,T54262,Completed,5,Not Returned,Bad,cliente
124,P5263,Item_A,2175,42,126,24,1.3,377,Supplier_C,1029,232.5,2036-09-03,2035-09-03,Male,New,Cash,T54263,Cancelled,12,Returned,Average,posible abandono
689,P5264,Item_B,1179,16,134,71,4.0,161,Supplier_B,2575,-1584.64,2036-09-04,2035-09-04,Male,New,Mobile Payment,T54264,Pending,10,Returned,Good,posible abandono
474,P5265,Item_B,2597,18,176,83,4.8,482,Supplier_C,321,1808.54,2036-09-05,2035-09-05,Female,VIP,Credit Card,T54265,Completed,13,Not Returned,Bad,cliente
934,P5266,Item_D,1505,38,19,65,1.7,310,Supplier_C,3327,-2393.9,2036-09-06,2035-09-06,Female,VIP,Credit Card,T54266,Cancelled,11,Returned,Bad,posible abandono
876,P5267,Item_C,2187,42,119,95,3.2,297,Supplier_A,2130,-861.54,2036-09-07,2035-09-07,Female,VIP,Cash,T54267,Pending,13,Not Returned,Good,posible abandono
976,P5268,Item_D,4458,13,188,18,4.9,403,Supplier_B,151,3727.46,2036-09-08,2035-09-08,Male,Regular,Cash,T54268,Pending,9,Not Returned,Bad,posible abandono
982,P5269,Item_A,2697,3,186,65,4.5,37,Supplier_C,3456,-839.9099999999999,2036-09-09,2035-09-09,Female,New,Mobile Payment,T54269,Pending,7,Not Returned,Average,posible abandono
152,P5270,Item_B,790,13,177,0,3.7,153,Supplier_A,1272,-584.7,2036-09-10,2035-09-10,Female,New,Mobile Payment,T54270,Pending,9,Not Returned,Good,posible abandono
677,P5271,Item_B,2087,11,79,38,3.6,319,Supplier_C,2643,-785.5699999999999,2036-09-11,2035-09-11,Male,New,Cash,T54271,Completed,4,Returned,Bad,posible abandono
388,P5272,Item_A,393,36,43,38,4.4,428,Supplier_A,191,60.52000000000001,2036-09-12,2035-09-12,Female,Regular,Mobile Payment,T54272,Cancelled,10,Not Returned,Bad,posible abandono
485,P5273,Item_C,1632,5,22,54,4.7,36,Supplier_A,753,797.4000000000001,2036-09-13,2035-09-13,Female,Regular,Cash,T54273,Pending,5,Not Returned,Good,posible abandono
313,P5274,Item_A,2330,19,111,79,2.9,145,Supplier_C,2152,-264.70000000000005,2036-09-14,2035-09-14,Male,Regular,Credit Card,T54274,Completed,7,Not Returned,Good,cliente
302,P5275,Item_A,1913,38,171,36,4.9,420,Supplier_A,2312,-1125.94,2036-09-15,2035-09-15,Female,New,Cash,T54275,Completed,14,Not Returned,Average,posible cliente
812,P5276,Item_A,3681,46,194,51,2.3,92,Supplier_A,1057,930.74,2036-09-16,2035-09-16,Male,VIP,Mobile Payment,T54276,Pending,3,Returned,Bad,posible abandono
715,P5277,Item_D,1904,39,46,79,3.6,492,Supplier_A,2087,-925.56,2036-09-17,2035-09-17,Male,VIP,Credit Card,T54277,Pending,4,Not Returned,Average,posible abandono
810,P5278,Item_A,4005,3,47,21,3.8,121,Supplier_B,2893,991.85,2036-09-18,2035-09-18,Male,New,Mobile Payment,T54278,Cancelled,6,Returned,Bad,posible abandono
467,P5279,Item_D,4814,6,65,82,2.0,463,Supplier_A,835,3690.16,2036-09-19,2035-09-19,Male,New,Credit Card,T54279,Completed,1,Not Returned,Bad,posible cliente
966,P5280,Item_D,3588,8,110,94,3.3,306,Supplier_B,3051,249.96000000000004,2036-09-20,2035-09-20,Male,VIP,Mobile Payment,T54280,Pending,1,Returned,Bad,posible abandono
227,P5281,Item_D,2508,45,52,1,4.7,58,Supplier_B,3268,-1888.6,2036-09-21,2035-09-21,Male,Regular,Mobile Payment,T54281,Cancelled,9,Returned,Bad,posible abandono
